region_id,commodity,soc_base,soc_regen,se_base,se_regen,d_soc,d_soc_pct,d_se_red,d_se_red_pct,win_win,soc_rank,se_rank,priority,region_name,country_name,biome,realm
676,Wheat,47.5878,55.0633,39.6164,9.1514,7.4755,15.7089,30.465,76.9,True,0.4241,0.6685,0.5463,Pyrenees conifer and mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
677,Wheat,37.688,49.8782,73.5484,16.9897,12.1902,32.345,56.5587,76.9,True,0.6981,0.7796,0.7389,Qin Ling Mountains deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
678,Wheat,35.7815,47.8766,12.1479,2.8062,12.095,33.8025,9.3418,76.9,True,0.6944,0.4444,0.5694,Rodope montane mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
679,Wheat,55.8877,75.5641,0.8598,0.1986,19.6764,35.2071,0.6612,76.9,True,0.9167,0.0574,0.487,Sarmatic mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
680,Wheat,27.4573,34.1484,57.0688,13.1829,6.6911,24.3692,43.8859,76.9,True,0.3648,0.7352,0.55,Sichuan Basin evergreen broadleaf forests,,Temperate Broadleaf & Mixed Forests,Palearctic
681,Wheat,42.5251,60.3376,102.8188,23.7512,17.8125,41.8871,79.0677,76.9,True,0.8833,0.8278,0.8556,Southern Korea evergreen forests,,Temperate Broadleaf & Mixed Forests,Palearctic
682,Wheat,51.1398,63.6165,193.4543,44.6879,12.4766,24.3971,148.7663,76.9,True,0.7074,0.9444,0.8259,Taiheiyo evergreen forests,,Temperate Broadleaf & Mixed Forests,Palearctic
683,Wheat,56.7873,70.8583,196.8,45.4608,14.071,24.7785,151.3392,76.9,True,0.7759,0.9463,0.8611,Taiheiyo montane deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
685,Wheat,55.4739,65.9587,16.2094,3.7444,10.4847,18.9003,12.465,76.9,True,0.6222,0.4907,0.5565,Ussuri broadleaf and mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
686,Wheat,44.1261,61.3912,6.52,1.5061,17.2651,39.1268,5.0139,76.9,True,0.8741,0.2889,0.5815,Western European broadleaf forests,,Temperate Broadleaf & Mixed Forests,Palearctic
687,Wheat,62.6815,71.0769,0.6913,0.1597,8.3954,13.3937,0.5316,76.9,True,0.4889,0.0519,0.2704,Western Siberian hemiboreal forests,,Temperate Broadleaf & Mixed Forests,Palearctic
688,Wheat,23.6586,35.2939,6.671,1.541,11.6353,49.18,5.13,76.9,True,0.6667,0.3,0.4833,Zagros Mountains forest steppe,,Temperate Broadleaf & Mixed Forests,Palearctic
689,Wheat,58.4777,68.3761,49.9279,11.5333,9.8983,16.9267,38.3945,76.9,True,0.5852,0.7056,0.6454,Alps conifer and mixed forests,,Temperate Conifer Forests,Palearctic
690,Wheat,45.468,53.5458,8.1429,1.881,8.0778,17.7658,6.2619,76.9,True,0.4648,0.3481,0.4065,Altai montane forest and forest steppe,,Temperate Conifer Forests,Palearctic
692,Wheat,44.3996,53.1998,11.4655,2.6485,8.8002,19.8204,8.817,76.9,True,0.5259,0.4241,0.475,Carpathian montane forests,,Temperate Conifer Forests,Palearctic
693,Wheat,57.2785,74.1078,7.3595,1.7,16.8293,29.3816,5.6594,76.9,True,0.8593,0.3241,0.5917,Da Hinggan-Dzhagdy Mountains conifer forests,,Temperate Conifer Forests,Palearctic
694,Wheat,21.9675,25.9505,8.6247,1.9923,3.983,18.1314,6.6324,76.9,True,0.1944,0.3667,0.2806,East Afghan montane conifer forests,,Temperate Conifer Forests,Palearctic
695,Wheat,25.5883,39.7314,3.2254,0.7451,14.1431,55.2719,2.4803,76.9,True,0.7796,0.1685,0.4741,Elburz Range forest steppe,,Temperate Conifer Forests,Palearctic
696,Wheat,22.9283,31.1029,2.6785,0.6187,8.1746,35.6528,2.0598,76.9,True,0.4722,0.1481,0.3102,Helanshan montane conifer forests,,Temperate Conifer Forests,Palearctic
697,Wheat,60.9288,78.0715,57.4852,13.2791,17.1427,28.1356,44.2061,76.9,True,0.8667,0.737,0.8019,Hengduan Mountains subalpine conifer forests,,Temperate Conifer Forests,Palearctic
698,Wheat,74.8238,100.2436,47.1151,10.8836,25.4197,33.9728,36.2315,76.9,True,0.9556,0.6981,0.8269,Hokkaido montane conifer forests,,Temperate Conifer Forests,Palearctic
699,Wheat,69.9173,88.6574,157.7246,36.4344,18.7402,26.8033,121.2902,76.9,True,0.9056,0.9204,0.913,Honshu alpine conifer forests,,Temperate Conifer Forests,Palearctic
700,Wheat,55.5624,57.5253,8.6075,1.9883,1.9629,3.5328,6.6191,76.9,True,0.0815,0.3648,0.2231,Khangai Mountains conifer forests,,Temperate Conifer Forests,Palearctic
701,Wheat,29.8121,32.9342,20.6046,4.7597,3.1222,10.4728,15.8449,76.9,True,0.1278,0.5481,0.338,Mediterranean conifer and mixed forests,,Temperate Conifer Forests,Palearctic
702,Wheat,62.4695,88.7349,117.0065,27.0285,26.2655,42.0453,89.978,76.9,True,0.9574,0.8537,0.9056,Northeast Himalayan subalpine conifer forests,,Temperate Conifer Forests,Palearctic
704,Wheat,57.5825,72.7913,104.1855,24.0668,15.2088,26.4122,80.1186,76.9,True,0.8111,0.8296,0.8204,Nujiang Langcang Gorge alpine conifer and mixed forests,,Temperate Conifer Forests,Palearctic
705,Wheat,53.7963,64.5543,14.2863,3.3001,10.758,19.9977,10.9862,76.9,True,0.6352,0.4685,0.5519,Qilian Mountains conifer forests,,Temperate Conifer Forests,Palearctic
706,Wheat,53.1031,65.7576,102.3019,23.6317,12.6545,23.8301,78.6702,76.9,True,0.7167,0.8241,0.7704,Qionglai-Minshan conifer forests,,Temperate Conifer Forests,Palearctic
707,Wheat,56.9435,70.8976,8.0284,1.8546,13.9541,24.5051,6.1738,76.9,True,0.7722,0.3444,0.5583,Sayan montane conifer forests,,Temperate Conifer Forests,Palearctic
708,Wheat,74.3885,95.6795,45.0543,10.4075,21.291,28.6213,34.6468,76.9,True,0.9333,0.6889,0.8111,Scandinavian coastal conifer forests,,Temperate Conifer Forests,Palearctic
709,Wheat,43.7247,53.0413,7.0373,1.6256,9.3166,21.3074,5.4116,76.9,True,0.5556,0.3111,0.4333,Tian Shan montane conifer forests,,Temperate Conifer Forests,Palearctic
710,Wheat,58.0908,72.8195,2.6912,0.6217,14.7287,25.3545,2.0695,76.9,True,0.7963,0.15,0.4731,East Siberian taiga,,Boreal Forests/Taiga,Palearctic
712,Wheat,76.4648,93.6658,2.5201,0.5822,17.201,22.4954,1.938,76.9,True,0.8722,0.137,0.5046,Kamchatka taiga,,Boreal Forests/Taiga,Palearctic
713,Wheat,77.539,95.064,5.4691,1.2634,17.525,22.6015,4.2057,76.9,True,0.8778,0.2426,0.5602,Kamchatka-Kurile meadows and sparse forests,,Boreal Forests/Taiga,Palearctic
714,Wheat,65.3216,81.1076,0.9111,0.2105,15.7859,24.1664,0.7007,76.9,True,0.8315,0.0648,0.4481,Northeast Siberian taiga,,Boreal Forests/Taiga,Palearctic
715,Wheat,57.2157,71.1598,10.5129,2.4285,13.9441,24.3711,8.0844,76.9,True,0.7704,0.4056,0.588,Okhotsk-Manchurian taiga,,Boreal Forests/Taiga,Palearctic
716,Wheat,62.153,79.5101,7.1146,1.6435,17.3572,27.9266,5.4712,76.9,True,0.8759,0.3222,0.5991,Sakhalin Island taiga,,Boreal Forests/Taiga,Palearctic
717,Wheat,63.2162,81.0772,0.6794,0.157,17.861,28.2537,0.5225,76.9,True,0.8889,0.0481,0.4685,Scandinavian and Russian taiga,,Boreal Forests/Taiga,Palearctic
718,Wheat,56.2983,68.3157,5.8711,1.3562,12.0174,21.3459,4.5149,76.9,True,0.6889,0.2593,0.4741,Trans-Baikal conifer forests,,Boreal Forests/Taiga,Palearctic
719,Wheat,64.2533,77.2166,1.701,0.3929,12.9633,20.1753,1.3081,76.9,True,0.7315,0.0944,0.413,Urals montane forest and taiga,,Boreal Forests/Taiga,Palearctic
720,Wheat,63.1652,77.0746,0.4302,0.0994,13.9094,22.0207,0.3308,76.9,True,0.7667,0.0222,0.3944,West Siberian taiga,,Boreal Forests/Taiga,Palearctic
721,Wheat,23.8902,30.055,1.7915,0.4138,6.1649,25.805,1.3776,76.9,True,0.337,0.0981,0.2176,Alai-Western Tian Shan steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
724,Wheat,41.5285,45.4506,3.05,0.7046,3.9221,9.4443,2.3455,76.9,True,0.1926,0.1574,0.175,Altai steppe and semi-desert,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
726,Wheat,49.6578,57.0179,3.8275,0.8842,7.3601,14.8216,2.9433,76.9,True,0.4185,0.1944,0.3065,Daurian forest steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
727,Wheat,38.1402,44.9798,7.1129,1.6431,6.8396,17.9329,5.4698,76.9,True,0.3796,0.3204,0.35,Eastern Anatolian montane steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
728,Wheat,29.0196,36.8748,2.5659,0.5927,7.8552,27.0686,1.9731,76.9,True,0.4519,0.1389,0.2954,Emin Valley steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
730,Wheat,36.1593,42.0729,15.2864,3.5312,5.9136,16.3544,11.7552,76.9,True,0.3315,0.4796,0.4056,Gissaro-Alai open woodlands,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
731,Wheat,54.2056,61.3704,1.0852,0.2507,7.1648,13.2178,0.8345,76.9,True,0.4037,0.0796,0.2417,Kazakh forest steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
732,Wheat,40.8671,46.1429,0.399,0.0922,5.2758,12.9096,0.3068,76.9,True,0.2796,0.0204,0.15,Kazakh steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
733,Wheat,40.66,44.4828,0.7422,0.1715,3.8228,9.4018,0.5708,76.9,True,0.1815,0.0537,0.1176,Kazakh upland steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
734,Wheat,31.7586,42.4114,2.8966,0.6691,10.6528,33.5432,2.2275,76.9,True,0.6278,0.1519,0.3898,Mongolian-Manchurian grassland,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
735,Wheat,44.1084,50.0029,1.0286,0.2376,5.8945,13.3638,0.791,76.9,True,0.3278,0.0778,0.2028,Pontic steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
736,Wheat,53.0049,65.5753,7.7605,1.7927,12.5704,23.7155,5.9678,76.9,True,0.713,0.3333,0.5231,Sayan Intermontane steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
737,Wheat,52.8246,58.0603,5.0987,1.1778,5.2356,9.9114,3.9209,76.9,True,0.2759,0.2296,0.2528,Selenge-Orkhon forest steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
738,Wheat,63.03,73.6932,2.1065,0.4866,10.6632,16.9177,1.6199,76.9,True,0.6296,0.1148,0.3722,South Siberian forest steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
739,Wheat,16.4581,19.6832,2.4173,0.5584,3.225,19.5955,1.8589,76.9,True,0.1315,0.1278,0.1296,Syrian xeric grasslands and shrublands,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
740,Wheat,37.1413,41.0428,5.1021,1.1786,3.9014,10.5043,3.9235,76.9,True,0.1852,0.2315,0.2083,Tian Shan foothill arid steppe,,"Temperate Grasslands, Savannas & Shrublands",Palearctic
741,Wheat,56.9588,65.1764,3.0861,0.7129,8.2176,14.4273,2.3732,76.9,True,0.4759,0.1593,0.3176,Amur meadow steppe,,Flooded Grasslands & Savannas,Palearctic
742,Wheat,21.0026,29.2736,4.3466,1.0041,8.271,39.3809,3.3426,76.9,True,0.4778,0.2056,0.3417,Bohai Sea saline meadow,,Flooded Grasslands & Savannas,Palearctic
743,Wheat,29.542,40.4738,1.531,0.3537,10.9318,37.0043,1.1774,76.9,True,0.6389,0.0907,0.3648,Nenjiang River grassland,,Flooded Grasslands & Savannas,Palearctic
744,Wheat,67.6383,126.9131,0.23,0.0531,59.2748,87.635,0.1769,76.9,True,1.0,0.0056,0.5028,Nile Delta flooded savanna,,Flooded Grasslands & Savannas,Palearctic
745,Wheat,14.2844,14.3624,1.1783,0.2722,0.078,0.5458,0.9061,76.9,True,0.0407,0.0833,0.062,Saharan halophytics,,Flooded Grasslands & Savannas,Palearctic
746,Wheat,52.3709,62.7422,4.6103,1.065,10.3713,19.8037,3.5453,76.9,True,0.6167,0.2148,0.4157,Suiphun-Khanka meadows and forest meadows,,Flooded Grasslands & Savannas,Palearctic
747,Wheat,16.352,20.1652,0.3394,0.0784,3.8132,23.3193,0.261,76.9,True,0.1796,0.0148,0.0972,Tigris-Euphrates alluvial salt marsh,,Flooded Grasslands & Savannas,Palearctic
748,Wheat,28.3256,49.3727,5.6932,1.3151,21.0472,74.3045,4.378,76.9,True,0.9296,0.25,0.5898,Yellow Sea saline meadow,,Flooded Grasslands & Savannas,Palearctic
749,Wheat,45.9042,50.0054,6.3318,1.4626,4.1011,8.9341,4.8692,76.9,True,0.1981,0.2833,0.2407,Altai alpine meadow and tundra,,Montane Grasslands & Shrublands,Palearctic
750,Wheat,28.6198,45.8024,3.0313,0.7002,17.1825,60.0371,2.3311,76.9,True,0.8704,0.1556,0.513,Central Tibetan Plateau alpine steppe,,Montane Grasslands & Shrublands,Palearctic
751,Wheat,53.5032,67.5902,209.4555,48.3842,14.087,26.3292,161.0712,76.9,True,0.7778,0.9537,0.8657,Eastern Himalayan alpine shrub and meadows,,Montane Grasslands & Shrublands,Palearctic
752,Wheat,28.246,31.9961,6.9637,1.6086,3.7502,13.2769,5.3551,76.9,True,0.1759,0.3074,0.2417,Ghorat-Hazarajat alpine meadow,,Montane Grasslands & Shrublands,Palearctic
753,Wheat,41.9702,46.7159,50.7366,11.7201,4.7457,11.3074,39.0164,76.9,True,0.2481,0.7093,0.4787,Hindu Kush alpine meadow,,Montane Grasslands & Shrublands,Palearctic
754,Wheat,39.5007,46.1637,27.6286,6.3822,6.663,16.8682,21.2464,76.9,True,0.3611,0.6019,0.4815,Karakoram-West Tibetan Plateau alpine steppe,,Montane Grasslands & Shrublands,Palearctic
755,Wheat,46.8456,53.4658,4.0296,0.9308,6.6201,14.1318,3.0988,76.9,True,0.3574,0.2,0.2787,Khangai Mountains alpine meadow,,Montane Grasslands & Shrublands,Palearctic
756,Wheat,20.2365,22.6534,2.6096,0.6028,2.4169,11.9432,2.0068,76.9,True,0.0981,0.1444,0.1213,Kopet Dag woodlands and forest steppe,,Montane Grasslands & Shrublands,Palearctic
758,Wheat,21.6449,26.2637,20.0761,4.6376,4.6188,21.3389,15.4386,76.9,True,0.237,0.5407,0.3889,Mediterranean High Atlas juniper steppe,,Montane Grasslands & Shrublands,Palearctic
759,Wheat,25.9017,38.6858,4.0628,0.9385,12.7842,49.3566,3.1243,76.9,True,0.7241,0.2019,0.463,North Tibetan Plateau-Kunlun Mountains alpine desert,,Montane Grasslands & Shrublands,Palearctic
760,Wheat,48.9467,60.9519,94.5987,21.8523,12.0052,24.5271,72.7464,76.9,True,0.687,0.8167,0.7519,Northwestern Himalayan alpine shrub and meadows,,Montane Grasslands & Shrublands,Palearctic
761,Wheat,19.8406,32.1208,7.7166,1.7825,12.2802,61.8943,5.9341,76.9,True,0.7,0.3315,0.5157,Ordos Plateau steppe,,Montane Grasslands & Shrublands,Palearctic
762,Wheat,33.9481,39.4843,24.4753,5.6538,5.5361,16.3077,18.8215,76.9,True,0.3093,0.5759,0.4426,Pamir alpine desert and tundra,,Montane Grasslands & Shrublands,Palearctic
763,Wheat,37.1287,51.9073,3.3031,0.763,14.7786,39.8037,2.5401,76.9,True,0.8,0.1722,0.4861,Qilian Mountains subalpine meadows,,Montane Grasslands & Shrublands,Palearctic
764,Wheat,57.8263,72.9382,9.3213,2.1532,15.1119,26.1333,7.1681,76.9,True,0.8074,0.3759,0.5917,Sayan alpine meadows and tundra,,Montane Grasslands & Shrublands,Palearctic
765,Wheat,45.6145,59.2847,23.7301,5.4817,13.6702,29.9689,18.2485,76.9,True,0.7537,0.5685,0.6611,Southeast Tibet shrublands and meadows,,Montane Grasslands & Shrublands,Palearctic
766,Wheat,20.3066,23.2341,18.773,4.3366,2.9275,14.4167,14.4365,76.9,True,0.1185,0.5259,0.3222,Sulaiman Range alpine meadows,,Montane Grasslands & Shrublands,Palearctic
767,Wheat,36.0055,45.9922,6.6718,1.5412,9.9867,27.7366,5.1306,76.9,True,0.5944,0.3019,0.4481,Tian Shan montane steppe and meadows,,Montane Grasslands & Shrublands,Palearctic
768,Wheat,35.8062,47.3199,5.5485,1.2817,11.5138,32.1558,4.2668,76.9,True,0.663,0.2463,0.4546,Tibetan Plateau alpine shrublands and meadows,,Montane Grasslands & Shrublands,Palearctic
769,Wheat,51.5455,67.1081,149.7825,34.5998,15.5626,30.192,115.1827,76.9,True,0.8222,0.9111,0.8667,Western Himalayan alpine shrub and meadows,,Montane Grasslands & Shrublands,Palearctic
770,Wheat,33.9793,51.673,15.3622,3.5487,17.6938,52.0722,11.8135,76.9,True,0.8796,0.4815,0.6806,Yarlung Zanbo arid steppe,,Montane Grasslands & Shrublands,Palearctic
785,Wheat,34.1071,40.6758,17.4929,4.0409,6.5688,19.2593,13.4521,76.9,True,0.3556,0.5093,0.4324,Aegean and Western Turkey sclerophyllous and mixed forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
787,Wheat,45.4947,73.8456,27.9974,6.4674,28.3509,62.3169,21.53,76.9,True,0.9667,0.6056,0.7861,Canary Islands dry woodlands and forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
788,Wheat,64.4839,110.0794,52.3242,12.0869,45.5955,70.7084,40.2373,76.9,True,0.9926,0.7185,0.8556,Corsican montane broadleaf and mixed forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
789,Wheat,49.8928,70.7296,39.8121,9.1966,20.8368,41.7632,30.6155,76.9,True,0.9259,0.6704,0.7981,Crete Mediterranean forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
790,Wheat,39.4257,67.576,6.0641,1.4008,28.1503,71.4008,4.6633,76.9,True,0.9648,0.2722,0.6185,Cyprus Mediterranean forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
791,Wheat,26.6,27.9152,9.8012,2.2641,1.3152,4.9444,7.5371,76.9,True,0.0667,0.3944,0.2306,Eastern Mediterranean conifer-broadleaf forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
792,Wheat,29.2314,36.7679,9.073,2.0959,7.5365,25.7823,6.9772,76.9,True,0.4296,0.3722,0.4009,Iberian conifer forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
793,Wheat,24.7871,33.3757,6.1937,1.4307,8.5886,34.6497,4.763,76.9,True,0.5093,0.2778,0.3935,Iberian sclerophyllous and semi-deciduous forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
794,Wheat,48.3947,57.4201,33.2194,7.6737,9.0254,18.6496,25.5457,76.9,True,0.537,0.6296,0.5833,Illyrian deciduous forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
795,Wheat,38.865,48.559,30.2051,6.9774,9.6939,24.9425,23.2277,76.9,True,0.5722,0.6185,0.5954,Italian sclerophyllous and semi-deciduous forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
796,Wheat,17.8883,21.2616,4.6724,1.0793,3.3733,18.8573,3.5931,76.9,True,0.1389,0.2204,0.1796,Mediterranean Acacia-Argania dry woodlands and succulent thickets,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
797,Wheat,17.4049,21.6254,2.0932,0.4835,4.2204,24.2485,1.6097,76.9,True,0.2037,0.113,0.1583,Mediterranean dry woodlands and steppe,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
798,Wheat,23.8082,27.666,8.5684,1.9793,3.8578,16.2037,6.5891,76.9,True,0.1833,0.3611,0.2722,Mediterranean woodlands and forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
799,Wheat,38.6738,51.5297,19.0937,4.4106,12.8559,33.2419,14.6831,76.9,True,0.7259,0.5278,0.6269,Northeast Spain and Southern France Mediterranean forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
800,Wheat,34.9609,44.9269,10.8457,2.5054,9.966,28.506,8.3404,76.9,True,0.5907,0.4148,0.5028,Northwest Iberian montane forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
801,Wheat,39.6765,43.1582,38.337,8.8559,3.4817,8.7753,29.4812,76.9,True,0.15,0.6611,0.4056,Pindus Mountains mixed forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
802,Wheat,41.0493,53.6781,38.0777,8.796,12.6289,30.7651,29.2818,76.9,True,0.7148,0.6537,0.6843,South Apennine mixed montane forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
803,Wheat,25.5808,41.0767,4.8737,1.1258,15.4959,60.5763,3.7479,76.9,True,0.8204,0.2241,0.5222,Southeast Iberian shrubs and woodlands,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
804,Wheat,33.9021,29.7,14.8077,3.4206,-4.2021,-12.3949,11.3871,76.9,False,0.0111,0.4722,0.2417,Southern Anatolian montane conifer and deciduous forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
805,Wheat,30.1825,42.2728,6.667,1.5401,12.0903,40.0574,5.1269,76.9,True,0.6926,0.2981,0.4954,Southwest Iberian Mediterranean sclerophyllous and mixed forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
806,Wheat,39.5102,52.5203,20.9974,4.8504,13.0101,32.9284,16.147,76.9,True,0.7333,0.5519,0.6426,Tyrrhenian-Adriatic sclerophyllous and mixed forests,,"Mediterranean Forests, Woodlands & Scrub",Palearctic
807,Wheat,30.2998,34.7421,9.0023,2.0795,4.4424,14.6615,6.9228,76.9,True,0.2259,0.3704,0.2981,Afghan Mountains semi-desert,,Deserts & Xeric Shrublands,Palearctic
808,Wheat,24.0278,38.8375,2.6083,0.6025,14.8097,61.6359,2.0058,76.9,True,0.8037,0.1426,0.4731,Alashan Plateau semi-desert,,Deserts & Xeric Shrublands,Palearctic
809,Wheat,16.8705,28.7537,0.8681,0.2005,11.8832,70.4379,0.6676,76.9,True,0.6796,0.0593,0.3694,Arabian desert,,Deserts & Xeric Shrublands,Palearctic
812,Wheat,35.4638,40.9586,6.6777,1.5426,5.4948,15.494,5.1352,76.9,True,0.3,0.3037,0.3019,Azerbaijan shrub desert and steppe,,Deserts & Xeric Shrublands,Palearctic
813,Wheat,21.332,24.7649,3.4174,0.7894,3.4328,16.0924,2.628,76.9,True,0.1463,0.1759,0.1611,Badghyz and Karabil semi-desert,,Deserts & Xeric Shrublands,Palearctic
814,Wheat,17.5575,21.964,21.0595,4.8648,4.4065,25.0975,16.1948,76.9,True,0.2222,0.5537,0.388,Baluchistan xeric woodlands,,Deserts & Xeric Shrublands,Palearctic
815,Wheat,33.6618,38.9631,0.3726,0.0861,5.3013,15.7486,0.2866,76.9,True,0.2815,0.0185,0.15,Caspian lowland desert,,Deserts & Xeric Shrublands,Palearctic
816,Wheat,20.4013,23.8875,5.2332,1.2089,3.4862,17.0881,4.0243,76.9,True,0.1519,0.237,0.1944,Central Afghan Mountains xeric woodlands,,Deserts & Xeric Shrublands,Palearctic
817,Wheat,24.11,26.853,0.4797,0.1108,2.743,11.377,0.3689,76.9,True,0.1093,0.0278,0.0685,Central Asian northern desert,,Deserts & Xeric Shrublands,Palearctic
818,Wheat,21.8438,25.4608,0.4603,0.1063,3.617,16.5585,0.3539,76.9,True,0.163,0.0259,0.0944,Central Asian riparian woodlands,,Deserts & Xeric Shrublands,Palearctic
819,Wheat,17.4649,22.9959,0.5114,0.1181,5.531,31.6694,0.3933,76.9,True,0.3074,0.0315,0.1694,Central Asian southern desert,,Deserts & Xeric Shrublands,Palearctic
820,Wheat,16.6507,21.1772,1.0086,0.233,4.5265,27.1852,0.7757,76.9,True,0.2352,0.0741,0.1546,Central Persian desert basins,,Deserts & Xeric Shrublands,Palearctic
823,Wheat,17.9763,21.3512,11.2656,2.6024,3.3749,18.7742,8.6633,76.9,True,0.1407,0.4204,0.2806,East Saharan montane xeric woodlands,,Deserts & Xeric Shrublands,Palearctic
824,Wheat,19.3595,36.3554,0.9877,0.2282,16.9959,87.7908,0.7595,76.9,True,0.863,0.0722,0.4676,Eastern Gobi desert steppe,,Deserts & Xeric Shrublands,Palearctic
825,Wheat,24.9976,32.2497,3.8896,0.8985,7.252,29.0108,2.9911,76.9,True,0.4093,0.1981,0.3037,Gobi Lakes Valley desert steppe,,Deserts & Xeric Shrublands,Palearctic
826,Wheat,40.3934,48.6945,3.145,0.7265,8.3012,20.5508,2.4185,76.9,True,0.4796,0.163,0.3213,Great Lakes Basin desert steppe,,Deserts & Xeric Shrublands,Palearctic
827,Wheat,28.8796,36.7058,1.7465,0.4034,7.8262,27.0992,1.3431,76.9,True,0.45,0.0963,0.2731,Junggar Basin semi-desert,,Deserts & Xeric Shrublands,Palearctic
828,Wheat,26.1168,26.7069,0.487,0.1125,0.5901,2.2595,0.3745,76.9,True,0.05,0.0296,0.0398,Kazakh semi-desert,,Deserts & Xeric Shrublands,Palearctic
829,Wheat,19.7143,22.008,1.8789,0.434,2.2937,11.6347,1.4448,76.9,True,0.0926,0.1056,0.0991,Kopet Dag semi-desert,,Deserts & Xeric Shrublands,Palearctic
830,Wheat,15.2101,18.849,1.8544,0.4284,3.6389,23.924,1.4261,76.9,True,0.1667,0.1019,0.1343,Mesopotamian shrub desert,,Deserts & Xeric Shrublands,Palearctic
831,Wheat,16.5023,21.0068,0.3323,0.0768,4.5045,27.2961,0.2555,76.9,True,0.2296,0.013,0.1213,North Arabian desert,,Deserts & Xeric Shrublands,Palearctic
833,Wheat,13.8609,20.7406,1.9413,0.4484,6.8797,49.6339,1.4928,76.9,True,0.3815,0.1074,0.2444,North Saharan Xeric Steppe and Woodland,,Deserts & Xeric Shrublands,Palearctic
834,Wheat,30.4187,34.5606,10.0291,2.3167,4.1419,13.6164,7.7124,76.9,True,0.2,0.3981,0.2991,Paropamisus xeric woodlands,,Deserts & Xeric Shrublands,Palearctic
835,Wheat,23.4012,42.067,3.4801,0.8039,18.6658,79.7644,2.6762,76.9,True,0.9037,0.1833,0.5435,Qaidam Basin semi-desert,,Deserts & Xeric Shrublands,Palearctic
837,Wheat,20.1206,22.3906,11.6627,2.6941,2.27,11.2821,8.9686,76.9,True,0.0907,0.4333,0.262,Red Sea-Arabian Desert shrublands,,Deserts & Xeric Shrublands,Palearctic
838,Wheat,13.1222,17.8157,5.857,1.353,4.6935,35.7676,4.504,76.9,True,0.2463,0.2574,0.2519,Registan-North Pakistan sandy desert,,Deserts & Xeric Shrublands,Palearctic
841,Wheat,15.4242,18.2273,0.8733,0.2017,2.8031,18.1735,0.6716,76.9,True,0.113,0.0611,0.087,South Iran Nubo-Sindian desert and semi-desert,,Deserts & Xeric Shrublands,Palearctic
843,Wheat,24.7551,34.7943,6.3921,1.4766,10.0392,40.554,4.9155,76.9,True,0.6056,0.2852,0.4454,Taklimakan desert,,Deserts & Xeric Shrublands,Palearctic
